Url,Fr_Filename
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3016/3016-1-instruction-relative-a-lexception-au-titre-de-la-securite-nationale-dans-les-accords-commerciaux.html,3016-1-instruction-relative-a-lexception-au-titre-de-la-securite-nationale-dans-les-accords-commerciaux.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3017/3017-0-transfert-de-materiel-a-dautres-ministeres.html,3017-0-transfert-de-materiel-a-dautres-ministeres.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3017/3017-1-gestion-du-transfert-de-materiel-a-dautres-ministeres.html,3017-1-gestion-du-transfert-de-materiel-a-dautres-ministeres.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3020/3020-0-transport.html,3020-0-transport.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3020/3020-1-utilisation-des-vehicules-du-mdn-pour-le-transport-terrestre-et-delivrance-des-permis-de-conduire.html,3020-1-utilisation-des-vehicules-du-mdn-pour-le-transport-terrestre-et-delivrance-des-permis-de-conduire.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3020/3020-3-service-postal-des-forces-canadiennes.html,3020-3-service-postal-des-forces-canadiennes.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3022/3022-0-obtention-de-soutien-en-service-pour-les-plates-formes-des-fac.html,3022-0-obtention-de-soutien-en-service-pour-les-plates-formes-des-fac.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3022/3022-1-gestion-de-lobtention-de-soutien-en-service-pour-les-plates-formes-des-fac.html,3022-1-gestion-de-lobtention-de-soutien-en-service-pour-les-plates-formes-des-fac.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3026/3026-0-securite-des-radiofrequences.html,3026-0-securite-des-radiofrequences.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3026/3026-1-programme-de-securite-des-radiofrequences.html,3026-1-programme-de-securite-des-radiofrequences.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3029/3029-0-mouvement-du-materiel.html,3029-0-mouvement-du-materiel.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3033/3033-0-ingenierie-des-systemes.html,3033-0-ingenierie-des-systemes.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3034/3034-0-gestion-de-la-configuration-pour-les-systemes-de-defense.html,3034-0-gestion-de-la-configuration-pour-les-systemes-de-defense.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3035/3035-0-assurance-du-materiel.html,3035-0-assurance-du-materiel.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3036/3036-0-etalonnage.html,3036-0-etalonnage.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3036/3036-1-programme-d-etalonnage.html,3036-1-programme-d-etalonnage.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-3000/3038/3038.html,3038.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4001/4001-0-gestion-du-cycle-de-vie-des-biens-immobiliers.html,4001-0-gestion-du-cycle-de-vie-des-biens-immobiliers.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4001/4001-1-gestion-du-cycle-de-vie-de-lactif-immobilier.html,4001-1-gestion-du-cycle-de-vie-de-lactif-immobilier.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4002/4002-0-gestion-surete-nucleaire-rayonnements-ionisants.html,4002-0-gestion-surete-nucleaire-rayonnements-ionisants.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4002/4002-1-surete-nucleaire-et-protection-contre-les-rayonnements-ionisants.html,4002-1-surete-nucleaire-et-protection-contre-les-rayonnements-ionisants.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4003/4003-0-protection-et-gerance-de-lenvironnement.html,4003-0-protection-et-gerance-de-lenvironnement.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4003/4003-1-gestion-des-matieres-dangereuses.html,4003-1-gestion-des-matieres-dangereuses.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4003/4003-2-evaluation-environnementale.html,4003-2-evaluation-environnementale.html
https://www.canada.ca/fr/ministere-defense-nationale/organisation/politiques-normes/directives-ordonnances-administratives-defense/serie-4000/4007/4007-0-services-de-protection-contre-les-incendies.html,4007-0-services-de-protection-contre-les-incendies.html
